user_id,film_id,watch_date,rating,watch_duration_minutes
13,20,45081,65.39407086,23
119,4,45630,96.07151726,62
72,11,45486,29.23367584,34
72,19,45703,46.32319678,57
24,22,45003,10.96894501,111
114,17,44993,107.7352742,64
873,7,45299,60.91143373,80
360,10,45765,52.5344996,93
401,20,45370,39.00698964,62
173,21,45699,30.41425819,121
795,8,45658,157.4521277,91
163,1,45042,36.3238973,106
56,5,45043,93.06578711,117
693,20,45320,42.44878284,47
948,24,44848,114.0307349,98
17,14,45203,45.7259297,120
477,14,45109,101.4544065,33
500,5,44962,65.60375157,34
476,15,45494,52.83671224,38
700,24,45321,124.1347241,44
949,21,45601,97.57907836,25
873,23,45795,42.21070064,89
51,21,45685,70.96660244,112
171,20,45362,100.9592673,28
60,7,45492,90.6588781,34
829,24,45419,64.9542161,113
711,16,44831,24.88698505,92
576,11,44833,93.85548558,49
201,4,45559,80.05959772,39
842,4,45433,110.4822448,129
805,15,45410,15.85101367,112
686,18,45399,18.22161282,36
875,16,45690,77.42617572,100
119,14,44743,81.44931228,72
742,6,45799,51.71302011,48
953,23,45636,132.4542675,115
868,23,44793,85.87694268,112
798,18,44983,75.68977633,39
939,13,44779,114.7331206,114
994,14,45565,121.4595008,84
177,11,45800,63.08319523,28
746,15,45245,130.7708628,52
392,11,45580,15.38614518,85
644,10,44720,62.0862268,52
168,3,44726,125.8184871,40
249,22,45437,48.57675648,58
847,16,45763,58.06963179,126
893,11,45673,98.47132913,110
369,19,44933,52.49962302,119
645,8,45263,15.90425532,97
267,4,45049,32.02383909,62
685,14,44876,102.8833418,80
881,10,45133,90.7414084,86
105,18,45678,57.46816351,89
127,9,45179,143.8439969,40
30,24,45202,134.2387133,37
128,8,45324,143.1382979,91
754,21,44859,120.389772,41
523,12,45178,59.55459171,120
764,16,45271,69.13051404,129
544,3,45083,131.9559743,88
959,7,45225,83.57615325,51
350,10,44886,157.6034988,67
992,24,45713,141.4558484,57
523,24,44958,92.37932956,47
4,6,44980,38.45327137,89
13,16,44994,95.40010937,46
212,23,45028,113.5322293,109
841,9,45271,39.36783074,114
528,22,45653,70.5146465,90
96,5,44748,64.07808293,39
632,11,45127,23.07921777,92
407,13,45193,116.0369061,63
560,6,45458,129.9455377,97
474,8,44753,20.67553191,129
713,16,45006,70.51312432,117
1,19,45609,82.35234984,29
423,19,45739,72.05830611,120
684,23,45263,69.86598726,121
783,15,44874,14.53009587,22
329,10,45599,120.9885445,54
286,7,44800,110.4905077,117
437,7,44799,93.49196804,55
998,15,45440,79.25506836,130
601,1,45260,62.74127716,49
871,5,45254,39.66738467,50
266,21,44955,125.458815,112
436,22,45809,10.18544894,112
876,13,44958,88.6574114,126
501,14,45559,72.87570046,112
372,16,45158,52.53919067,114
859,2,45300,97.40949427,120
708,4,45563,72.05363794,61
281,9,45686,60.56589345,105
521,16,45630,128.5827561,82
16,13,45174,59.97413124,95
544,21,44780,106.4499037,59
318,15,45454,95.10608204,121
347,10,44807,17.51149987,22
899,17,45126,33.76777251,100
856,24,45316,15.87769727,85
839,1,45496,56.13693219,129
658,10,45642,156.0115443,76
817,24,45758,114.0307349,48
48,13,45467,36.50599293,83
585,4,45724,140.904892,59
145,14,45273,130.0331126,64
564,7,45129,80.74306331,48
88,19,45734,27.79391807,103
943,22,45344,44.65927612,21
273,15,44766,122.845356,66
52,5,45016,45.77005924,92
509,25,44997,23.04640539,36
416,25,44863,60.17672517,46
873,22,45412,18.02040966,68
1,11,45319,118.4733179,90
304,12,45109,64.02118609,30
452,5,45514,48.82139652,122
149,22,45765,37.60781147,126
493,11,44767,132.3208485,21
431,10,45309,17.51149987,115
997,17,45574,107.7352742,119
794,9,45671,140.8157023,128
500,7,45651,42.49634911,123
907,7,45598,67.99415858,124
512,13,45260,29.98706562,29
866,20,44795,17.20896602,74
963,4,44962,97.67270921,25
491,16,45604,37.33047758,60
288,25,45517,52.49459005,127
345,4,45790,59.24410231,67
604,11,45792,70.77626782,52
674,1,45753,29.71955234,25
138,21,45470,17.74165061,38
578,18,45669,61.67315108,76
722,21,45406,27.87973667,97
855,17,44935,16.07989167,74
22,18,44993,51.86151341,67
60,21,44769,98.84633911,117
461,10,45575,90.7414084,67
502,16,45580,19.35654393,31
786,22,45443,54.06122898,96
400,16,45512,70.51312432,32
568,25,44755,67.8588603,26
170,9,45469,19.68391537,57
84,12,44827,77.42096922,41
828,21,45478,77.30290623,82
695,20,45433,90.63388768,48
988,4,45651,131.2977403,100
242,20,45418,110.1373825,103
455,15,45461,130.7708628,86
129,18,44821,135.9612649,65
38,22,45621,66.59716614,57
779,9,44866,39.36783074,44
950,14,45420,118.6016302,64
253,23,45621,122.2654777,69
38,16,45291,105.0783813,110
683,10,45453,127.3563627,26
48,5,45519,112.8994794,24
986,24,45795,129.9084322,86
281,10,44917,122.5804991,62
44,24,45476,43.30281073,125
718,24,45176,85.16219444,26
641,16,45714,89.86966825,20
895,6,45560,108.7299397,130
350,12,44866,98.26507632,98
928,3,45246,55.23738457,79
767,9,45288,110.5327555,127
92,1,45235,135.3890718,104
200,22,45255,25.85537038,31
12,16,45573,123.052315,118
577,1,45695,104.0184332,67
693,16,45690,116.1392636,95
583,20,45390,108.9901181,80
478,16,44749,98.16532993,38
447,16,45778,109.2262122,126
906,24,45062,119.804443,118
499,15,45706,58.12038347,95
926,24,44883,23.09483239,49
919,21,44880,36.75056198,94
364,24,45132,142.8992754,28
158,4,44856,38.4286069,72
594,9,45176,124.1600816,114
173,4,44893,59.24410231,53
245,20,45658,61.95227766,47
363,24,45302,63.51078908,69
353,14,45225,48.58380031,130
983,23,45262,130.9987261,96
700,13,45066,71.7082004,24
952,22,45371,28.98935467,57
264,23,45256,142.6430573,52
394,11,45055,118.4733179,87
448,17,45808,143.1110359,41
974,5,44895,74.75776342,114
678,9,45104,119.6176396,43
202,3,45278,105.8716538,38
171,9,45261,143.8439969,56
80,24,45278,108.2570268,109
832,5,45507,111.3738108,115
87,2,44834,113.120703,77
128,4,44860,99.27390117,80
858,21,44882,98.84633911,74
580,5,44849,119.002154,35
603,11,44883,41.54259198,48
221,8,45783,155.8617021,120
767,25,45235,29.44818466,67
95,1,45176,41.27715602,31
696,4,45115,80.05959772,62
348,13,45403,95.17633871,74
151,14,44925,44.2969944,81
1000,20,45394,13.76717281,54
583,9,45103,34.82538873,29
410,1,45391,51.18367347,82
913,9,45464,81.76395616,88
957,1,45812,161.8064516,122
664,9,45399,28.76879939,45
14,12,44828,22.33297189,27
723,4,45378,92.86913335,32
606,8,45469,73.15957447,97
548,7,44851,104.8243278,42
449,24,44953,37.52910264,57
166,2,44867,59.70259326,101
964,12,45725,98.26507632,24
75,3,45525,70.58110251,70
706,11,45183,98.47132913,96
540,2,44874,21.99569225,115
378,13,45029,92.56876778,46
930,20,44868,47.03784044,54
300,3,45466,33.75617946,118
603,1,45601,130.435813,60
269,20,44750,68.83586406,82
875,13,45427,87.35362594,117
760,11,45038,123.0891614,76
487,3,45648,130.4216025,21
410,19,44876,71.02890173,27
576,17,45579,146.3270142,23
991,4,45765,65.64887013,71
583,1,45542,92.46082949,58
249,8,44913,92.24468085,22
3,24,44830,125.5781511,56
604,13,44976,29.98706562,113
302,20,45750,105.5483249,67
213,1,45024,85.85648453,56
231,4,44975,81.66078967,36
743,9,45789,74.19321947,67
474,16,45783,51.15658039,36
557,24,44960,111.1438809,52
912,20,44876,102.1065317,33
830,7,45419,94.90851301,38
656,13,45431,127.7709753,33
261,22,45023,31.33984289,63
130,15,44841,59.44130127,82
99,19,44929,49.4114099,123
116,15,45053,129.449945,94
912,12,45721,55.08799733,129
5,18,44847,109.3296769,34
481,16,45782,106.4609916,54
500,11,45651,100.0099437,81
973,10,45719,93.92531747,33
921,15,45722,116.2407669,119
950,3,45637,130.4216025,64
521,7,44885,80.74306331,53
225,19,44912,80.29354109,90
364,13,45594,79.53091317,52
378,11,45689,141.5525356,46
971,9,45053,49.9668621,50
681,19,45502,19.55868309,116
506,16,45398,17.97393365,73
97,6,45764,21.215598,127
466,19,45050,13.38225685,59
669,10,45564,136.9080899,31
269,12,45497,55.08799733,38
810,2,45048,125.68967,107
803,4,45623,160.1191954,90
225,24,45061,43.30281073,57
265,24,45007,89.49247552,56
349,6,45654,34.47534674,100
878,19,44755,61.76426238,97
671,14,45690,120.0305655,46
739,8,45672,117.6914894,95
509,21,44777,29.14699743,127
924,16,45494,109.2262122,126
838,2,45466,146.1142414,105
472,14,45332,61.44421803,50
758,22,45167,54.84472506,120
693,16,45625,64.98268319,65
938,19,45272,83.38175421,50
160,21,45012,112.7862075,123
648,10,45551,36.61495427,69
923,12,45804,19.35524231,99
227,22,45314,51.71074077,78
245,21,45367,49.42316956,80
344,2,45576,76.98492289,99
960,13,45010,58.67034578,21
909,3,45019,56.77175637,59
36,25,45239,104.9891801,51
13,6,45050,50.38704524,129
915,7,45484,55.24525384,111
21,8,44953,23.85638298,96
92,22,44796,39.17480361,31
814,22,45691,52.49423684,127
279,5,45011,44.24439059,33
586,7,44844,133.1552272,122
827,2,44762,70.70043939,61
303,17,45218,136.6790792,44
338,7,45180,82.15960828,40
347,24,45142,23.09483239,34
667,1,45566,135.3890718,43
979,15,44903,117.5616847,38
183,18,45801,93.91138915,110
567,4,45203,115.2858207,58
142,12,45173,50.62140295,110
454,21,45464,39.28508349,21
993,15,45192,43.5902876,61
53,8,45714,93.83510638,99
128,3,45758,92.06230762,35
77,21,45165,59.56125562,80
268,22,44967,25.85537038,116
729,12,45802,44.66594378,51
696,1,45760,77.60105332,27
510,19,45522,85.44056296,51
72,12,44881,23.82183668,80
676,1,45732,72.6477946,38
967,19,45761,34.99974868,46
152,22,44825,14.88642537,106
453,12,45342,129.531237,51
614,10,44902,52.5344996,71
756,1,44803,16.51086241,43
478,6,45209,82.21044223,50
160,22,45007,52.49423684,47
188,20,44753,37.85972523,102
843,3,45554,64.44361533,34
950,20,45703,108.9901181,29
48,12,45476,19.35524231,36
279,9,45787,128.7025236,29
380,5,45544,65.60375157,31
800,25,45677,97.30704496,123
14,1,45018,82.55431205,128
221,10,45464,85.9655448,116
570,11,44894,106.1644017,61
547,22,44978,12.53593716,44
845,18,45167,107.9280144,48
812,2,45466,37.70690101,93
101,5,45321,99.16846168,101
854,6,44968,37.12729649,45
33,16,45382,17.97393365,41
391,17,44786,159.1909276,92
700,3,44882,76.71858968,42
720,8,45514,38.17021277,116
307,3,45475,42.96241022,49
616,11,45511,64.62180974,83
346,10,45359,130.5402717,26
777,22,45107,7.834960722,80
638,9,45258,149.9005863,125
4,7,45627,133.1552272,102
449,10,45055,33.4310452,41
196,21,45292,79.83742775,33
71,17,45177,82.00744753,48
538,3,45085,122.7497435,62
381,25,45015,46.09281077,117
618,6,45546,86.18836686,35
493,14,45348,71.44676516,101
180,15,45535,54.15763005,28
541,22,44721,35.25732325,35
605,16,45045,110.6088225,29
591,25,45076,117.7927386,122
109,21,45571,26.61247592,115
149,14,44894,131.4620479,63
236,22,45687,28.98935467,110
397,10,44742,133.7241808,97
701,20,45669,91.78115208,55
180,14,45666,100.0254712,99
19,22,45184,39.95829968,83
321,4,45411,147.3096598,98
990,9,44930,139.3015549,94
960,1,45623,54.48584595,48
856,6,45019,17.23767337,45
490,2,45779,153.9698458,63
57,23,45578,53.85503185,57
526,16,45142,34.56525702,76
527,23,45233,49.48840764,57
371,13,44723,114.7331206,115
471,20,45350,35.56519643,126
179,15,45380,91.14332862,130
163,23,45763,107.7100637,110
190,18,45727,128.9529523,39
408,15,45386,89.82241081,122
182,25,44855,66.57850445,59
797,19,44827,57.64664489,23
391,22,45019,39.95829968,21
293,3,45538,18.41246152,107
49,13,45810,44.3287057,110
646,18,44966,114.936327,67
903,15,44746,125.4871916,66
937,17,45184,36.98375085,130
768,4,44814,76.85721381,105
998,11,45758,41.54259198,39
864,6,44856,118.0117639,50
504,2,45604,147.6853623,36
225,19,45475,78.23473234,62
137,12,45095,139.9532905,44
788,9,45103,149.9005863,115
620,8,45076,152.6808511,80
580,20,44883,21.79802362,34
128,4,44845,142.5060839,116
750,25,45063,52.49459005,104
102,4,45574,56.0417184,22
713,18,45009,47.65652584,88
405,18,44921,44.85320079,126
710,18,45604,46.25486331,56
996,18,45512,114.936327,22
155,6,45551,71.60264324,32
721,11,44920,144.6297647,81
195,17,44796,91.65538253,118
40,6,45135,95.47019098,52
657,2,44754,138.258637,25
173,1,44953,36.3238973,116
27,23,44800,68.41044586,113
987,10,44972,122.5804991,39
357,24,45707,105.3701728,31
15,23,45068,39.29961783,112
733,4,44905,60.84529426,66
69,1,44778,110.6227781,72
267,19,44866,15.44106559,68
967,2,45518,119.4051865,90
928,5,45080,132.7331718,86
185,21,44733,48.1559088,110
54,13,45423,73.01198586,30
708,25,45134,97.30704496,40
957,22,45048,29.77285075,40
837,7,45339,28.33089941,94
7,20,45772,87.19209448,67
282,17,45019,128.6391334,51
926,25,45744,29.44818466,29
180,14,44761,58.58634743,42
396,14,45062,55.72847682,79
71,4,45537,46.43456667,105
598,19,45157,63.82307112,76
673,4,44889,120.0893966,60
509,4,44909,43.23218277,88
577,1,45762,70.99670836,59
287,12,44801,131.0201018,54
701,22,45146,76.78261508,45
641,23,45738,130.9987261,101
362,1,45575,94.11191573,90
433,19,45509,24.70570495,120
714,2,45299,94.26725252,35
272,15,45481,64.7249725,118
217,21,45713,60.82851638,66
474,5,44910,151.0411955,39
84,15,44979,93.78516423,41
631,15,45265,38.30661638,61
667,15,44818,22.4556027,121
267,25,44777,121.6338062,85
292,19,45811,10.29404373,105
107,14,44940,74.30463576,52
406,1,45418,113.9249506,88
237,11,45423,116.9347033,122
727,19,45278,19.55868309,101
221,5,45757,48.82139652,104
771,24,45686,82.27534039,50
343,16,45559,131.3479767,74
183,14,45507,87.16505349,20
862,21,45302,69.69934168,36
635,17,44790,25.72782668,126
622,18,45781,77.09143886,106
313,24,44753,20.20797834,108
129,7,45556,111.9070527,31
693,5,45141,33.56471011,87
131,23,45438,55.31057325,66
912,13,45393,39.11356385,91
381,19,44837,36.02915305,122
179,7,45040,128.9055923,69
393,19,45227,97.79341543,119
656,9,45243,75.70736681,122
135,12,45144,68.48778047,73
926,16,45255,129.9653664,90
833,20,44920,36.71246083,69
432,12,45576,110.1759947,130
417,19,44860,92.64639357,59
402,6,44867,100.7740905,65
280,22,45364,22.7213861,114
656,21,45409,46.88864804,102
651,4,45682,89.66674944,73
79,17,45535,73.96750169,76
374,4,44822,84.86317358,66
704,19,45607,95.73460669,25
532,22,45757,61.11269363,22
940,23,45688,32.02191083,72
506,17,45506,16.07989167,33
602,21,45516,102.6481214,103
134,8,45689,103.3776596,27
152,4,45258,70.45244599,35
290,7,44855,87.82578816,101
798,1,44722,122.1803818,53
159,1,45019,163.4575379,91
140,25,44898,108.8302477,88
80,8,45049,54.07446809,129
37,23,44820,98.97681529,96
97,10,45795,79.59772667,46
385,4,45753,78.45840576,67
950,8,45812,97.01595745,59
626,9,45010,131.7308183,86
378,24,45007,28.86854049,69
327,19,45260,45.29379241,63
793,23,44725,125.1765605,89
101,20,45700,86.04483008,50
853,10,45693,73.22990853,90
451,9,45132,134.7591129,89
790,22,45811,25.07187431,46
898,12,45451,113.1537242,93
964,1,45558,57.78801843,66
577,20,45311,37.85972523,126
21,9,45208,98.41957685,126
475,23,45143,58.22165605,101
841,3,44956,127.3528589,24
90,1,45596,113.9249506,124
869,11,45754,29.23367584,128
167,1,45600,59.43910467,73
121,14,44831,18.57615894,54
577,20,44759,48.18510484,128
688,8,45536,128.8244681,76
210,11,44756,47.69705005,82
782,21,45315,74.76838471,52
496,15,44952,39.62753418,88
667,7,45378,53.82870887,119
189,6,44837,100.7740905,116
832,21,45738,38.01782274,36
669,16,44893,87.10444769,99
941,1,44843,72.6477946,71
689,12,45394,110.1759947,47
85,10,45447,46.16668147,89
896,5,45386,119.002154,125
239,12,45388,56.57686212,42
495,12,45260,31.26616065,35
71,22,45311,73.64863079,116
559,19,45116,49.4114099,46
232,15,45220,63.40405469,108
492,5,45274,64.07808293,95
72,1,45309,70.99670836,129
896,15,45098,76.61323275,128
540,7,44855,42.49634911,95
745,10,45111,116.2126809,102
914,23,45167,100.4323567,76
890,19,45790,98.8228198,28
711,4,44940,86.46436553,80
863,16,45674,96.78271965,81
780,23,45340,46.57732484,41
311,23,45409,80.05477707,35
988,20,44827,74.57218607,123
119,21,45460,96.3118176,59
5,9,45328,51.48100943,117
500,15,44935,132.0917806,51
601,19,44787,82.35234984,81
852,5,44899,123.5791599,98
84,4,45213,112.0834368,121
846,20,45740,67.68859966,41
727,1,45770,51.18367347,62
636,5,45214,39.66738467,74
923,6,44975,31.82339699,111
670,23,45073,120.8099363,36
594,10,45605,87.55749933,37
101,14,45379,64.30208864,50
29,1,45745,54.48584595,104
683,17,45363,43.41570752,109
58,8,44912,112.9202128,97
530,13,45077,116.0369061,72
701,18,45481,15.41828777,91
723,25,45143,32.00889637,20
62,23,45426,101.8878981,41
226,18,44876,68.68146371,74
919,9,44951,95.39128218,106
304,10,45146,113.0287719,22
579,25,45190,46.09281077,42
848,16,45800,52.53919067,120
854,20,45489,35.56519643,42
39,7,45342,127.4890473,72
829,16,44917,19.35654393,24
89,8,45601,23.85638298,119
703,22,45162,9.401952867,67
481,25,45620,107.5498918,91
994,7,45136,116.1566876,76
586,18,45737,110.7313394,71
983,1,44721,39.62606978,81
989,20,45135,30.97613883,36
440,19,45375,95.73460669,71
486,17,45410,93.2633717,62
288,12,44757,41.6882142,100
118,22,45578,77.56611115,129
196,11,45264,80.00795492,22
211,24,45764,60.62393503,66
712,5,45465,129.6818345,77
230,13,45229,66.49305855,88
897,7,45230,76.4934284,36
301,21,44746,76.03564547,90
736,2,45038,17.28232963,97
45,25,44791,106.2695359,68
862,23,45223,58.22165605,121
264,21,45109,60.82851638,27
311,23,45327,132.4542675,96
666,20,45650,52.77416245,61
681,7,45585,42.49634911,111
253,13,45648,63.88548763,106
349,24,45450,141.4558484,78
106,4,45363,80.05959772,29
901,17,45572,107.7352742,48
976,17,45559,128.6391334,89
780,2,45492,141.4008788,64
437,7,44977,56.66179881,105
3,17,45181,141.5030467,121
66,16,45007,99.54794021,38
253,12,45343,65.51005088,66
970,15,44770,31.70202735,126
1000,21,45588,88.70825305,117
781,17,45103,102.9113067,42
689,8,44973,28.62765957,90
679,14,45198,140.0356597,62
316,16,44993,132.7305869,57
537,10,45478,119.39659,110
557,2,45578,48.70474714,54
453,24,45760,114.0307349,99
220,8,44871,124.0531915,93
910,21,45569,19.00891137,123
432,8,44764,55.66489362,47
979,4,44765,102.4762851,128
320,2,45778,58.13147239,117
421,10,44830,36.61495427,27
181,7,44736,109.0739627,122
274,20,45715,22.94528802,91
887,7,44744,104.8243278,129
422,10,45102,44.57472693,20
992,12,45104,123.5757778,24
621,11,45065,21.54060325,55
247,4,45160,70.45244599,45
341,2,44849,17.28232963,29
747,10,44946,81.1896812,127
21,6,45192,88.84031661,88
304,12,45510,61.0434565,114
682,19,44794,25.73510932,52
645,10,44721,68.45404493,121
222,16,45509,114.7566533,91
20,17,44792,17.68788084,75
820,7,45238,24.0812645,31
296,5,45591,82.38610662,117
39,8,44868,103.3776596,83
371,23,44839,98.97681529,124
802,15,45678,21.1346849,93
16,22,44837,29.77285075,36
709,12,44837,80.39869881,111
105,18,45294,127.5512897,42
486,3,45100,18.41246152,56
334,5,45798,61.02674565,117
247,19,45255,69.99949736,22
701,7,45437,58.07834378,103
150,16,45017,49.77397011,101
677,9,44983,139.3015549,117
900,17,45753,110.9512525,29
750,23,45135,21.83312102,22
690,19,44911,98.8228198,41
385,15,45120,50.19487663,73
792,22,45640,13.31943323,112
843,5,45315,112.8994794,69
328,13,45007,88.6574114,56
755,3,45142,84.39044865,92
205,24,45173,95.26618361,81
410,15,44999,96.42699984,128
555,10,45357,58.90231773,119
481,22,44947,21.15439395,39
684,15,44880,26.41835612,125
839,6,44831,14.58572362,58
949,1,44987,97.41408822,98
638,2,45303,67.55819764,102
200,5,45150,149.5155268,31
732,3,45086,95.13105121,79
579,24,45814,85.16219444,40
605,21,44739,59.56125562,89
874,8,45635,154.2712766,64
790,19,45128,64.8524755,52
360,20,45285,12.61990841,62
865,4,45252,120.0893966,51
234,6,45417,108.7299397,82
885,3,45795,15.34371794,73
454,9,45140,33.3112414,104
186,7,45234,93.49196804,28
428,23,45749,88.78802548,129
799,8,44969,146.3191489,53
97,23,44721,132.4542675,27
645,7,45375,55.24525384,45
559,7,44730,52.4121639,111
239,25,45647,93.4659774,76
411,9,45156,42.39612541,89
914,2,44842,157.1120875,113
547,11,45238,98.47132913,105
308,3,45061,26.08432049,63
571,20,45273,84.89756568,40
94,8,45075,112.9202128,95
798,15,44919,124.1662738,49
23,16,45267,19.35654393,71
57,11,45592,112.3188598,40
950,2,45481,150.827604,42
736,3,45000,119.6809999,54
574,25,45714,117.7927386,42
44,24,45423,112.5873079,30
444,2,45389,117.8340657,79
350,15,45226,48.87395882,125
552,16,44833,55.30441123,103
614,20,45142,27.53434563,102
831,2,45114,23.56681313,29
826,12,45660,31.26616065,32
239,1,45741,18.16194865,72
692,15,44898,93.78516423,118
520,15,45699,43.5902876,36
705,24,44799,118.361016,121
550,12,44979,72.95437484,92
396,23,44934,36.38853503,104
775,13,45665,62.58170216,84
289,21,45111,82.37194926,120
928,24,44932,67.84107015,81
807,8,45316,55.66489362,20
635,2,45202,141.4008788,72
80,23,45756,117.8988535,93
538,4,44805,110.4822448,46
526,11,44848,129.2436195,74
923,10,44894,57.3103632,93
727,14,45448,91.4518594,43
648,14,45037,64.30208864,31
411,7,44923,133.1552272,86
736,8,44772,71.56914894,66
808,18,45788,16.8199503,20
42,22,45237,47.79326041,88
65,24,45554,96.70961064,119
967,2,45627,21.99569225,44
708,15,45551,70.00864372,29
117,20,45482,59.65774886,53
567,11,45036,70.77626782,45
89,25,45104,39.6910315,26
669,8,45689,49.30319149,82
128,20,45705,44.74331164,84
862,24,45635,85.16219444,49
647,14,44825,81.44931228,72
40,5,45027,24.41069826,78
825,5,45539,19.83369234,82
901,22,45777,10.96894501,97
162,22,45005,46.22626826,32
858,19,44841,33.97034431,117
123,10,45474,144.8678625,98
462,9,45042,52.99515677,49
415,11,45434,123.0891614,113
449,8,44719,50.89361702,127
418,11,45379,32.31090487,70
681,25,45027,26.88747295,79
586,6,44742,58.34289449,30
988,2,44772,50.27586801,65
375,5,44923,33.56471011,86
51,1,44743,160.1553654,105
660,18,45498,77.09143886,55
447,5,45562,64.07808293,64
412,16,45722,70.51312432,25
282,2,45069,21.99569225,70
138,22,45425,47.00976433,99
63,23,45756,48.03286624,22
253,5,44939,134.2588404,43
273,19,44851,98.8228198,126
511,11,44753,144.6297647,43
434,1,45511,123.8314681,108
101,5,45530,126.6304972,72
267,8,45512,42.94148936,66
185,20,45202,110.1373825,100
510,18,45444,67.27980118,85
837,20,45236,25.23981682,63
825,8,45522,49.30319149,80
88,14,45088,74.30463576,95
889,19,45012,15.44106559,55
860,10,44749,74.82186307,91
984,18,45560,71.48478876,35
959,3,45379,151.9028076,48
637,5,44956,125.1048286,57
763,4,44763,20.81549541,21
153,5,44733,28.98770418,75
668,19,45539,87.4993717,44
79,6,45680,57.01691961,46
410,3,45362,125.8184871,111
605,25,45289,103.7088242,45
397,18,45631,124.7479647,41
448,22,44863,36.8243154,43
554,9,45020,54.5093041,66
803,12,45086,25.31070148,95
662,10,45806,47.758636,45
49,25,45166,126.7552296,89
766,19,45201,44.26438804,102
333,1,45212,104.0184332,95
247,11,45598,124.6277759,94
88,6,44928,80.88446736,20
134,24,45157,46.18966478,117
245,6,45380,26.51949749,108
337,9,45495,119.6176396,84
870,22,44907,32.90683503,23
243,13,45253,59.97413124,86
923,19,44797,38.0879618,21
493,7,45309,53.82870887,46
9,17,45511,155.9749492,101
590,19,45117,60.734858,112
981,18,45428,23.82826292,76
341,1,44972,31.37063858,38
52,15,45378,97.74791765,58
678,12,44895,123.5757778,37
911,23,45014,136.8208917,117
695,12,45318,135.4866961,102
61,6,45669,114.0338392,114
421,3,45585,23.01557691,89
484,14,45677,47.154865,63
209,7,45406,82.15960828,47
326,17,44876,51.45565335,42
717,23,45327,61.13273885,103
153,16,45515,22.12176449,85
437,9,44884,68.13663013,114
260,24,45310,135.6821403,95
74,3,45613,26.08432049,108
519,21,45010,69.69934168,85
253,6,45629,43.75717087,99
53,19,45683,56.61724051,100
41,8,45781,65.20744681,36
825,15,45661,75.29231495,49
325,11,44769,123.0891614,62
243,14,45373,50.01273561,23
884,16,45730,49.77397011,30
792,7,45450,42.49634911,122
397,5,45508,86.96311255,68
117,2,45466,36.13578013,28
80,9,45084,15.14147336,36
887,1,44855,29.71955234,84
37,16,45239,80.19139628,77
430,10,45187,113.0287719,117
149,25,45631,111.3909594,87
637,12,45363,105.7094003,110
857,14,45284,47.154865,118
847,7,45267,111.9070527,43
982,2,45245,84.84052727,87
532,24,45095,103.9267458,108
8,3,45249,119.6809999,50
759,3,45702,39.89366664,124
986,17,45482,40.19972918,56
349,18,45401,93.91138915,122
594,17,45463,155.9749492,41
513,22,45112,9.401952867,113
63,20,45604,64.24680646,85
582,15,45083,54.15763005,128
5,23,45113,40.75515924,62
103,6,45474,60.99484424,21
202,10,44802,50.94254507,92
711,15,45540,46.23212321,113
507,16,44823,120.2870944,89
316,9,45756,115.0751976,82
206,23,44976,48.03286624,88
395,14,44822,117.1726949,58
801,3,44968,119.6809999,32
689,15,45383,67.36680811,45
112,1,45226,110.6227781,32
149,6,44723,43.75717087,44
149,24,44773,121.2478701,70
107,14,45040,91.4518594,80
867,9,45040,95.39128218,44
771,17,44947,104.5192959,130
32,4,45261,72.05363794,42
387,18,45016,137.3629274,26
555,8,45401,108.1489362,43
306,14,45595,125.7463067,60
614,3,45191,113.5435127,43
41,2,45028,125.68967,54
898,8,45112,155.8617021,47
383,6,45640,76.90654273,22
449,15,44797,40.94845199,86
366,11,45428,144.6297647,125
998,15,45744,117.5616847,58
97,17,45652,139.8950575,67
568,25,44972,62.73743688,82
75,13,45256,82.13848409,83
384,12,44726,93.79848194,58
411,10,45687,120.9885445,70
704,22,45725,9.401952867,93
670,22,45247,52.49423684,122
568,24,45609,47.63309181,78
220,9,45584,69.65077747,64
267,21,45212,84.90647078,30
32,20,45413,58.51048445,42
115,5,45631,21.35936098,129
712,14,45355,100.0254712,32
147,10,44864,60.49427227,59
431,6,45669,53.03899499,99
86,3,45343,93.59667941,57
769,19,45554,90.58758482,80
254,17,45285,36.98375085,35
873,17,44983,67.53554502,106
585,14,44895,140.0356597,55
446,9,45463,101.4478715,58
797,15,45518,40.94845199,67
317,14,45594,101.4544065,20
801,22,45150,50.14374862,36
475,6,45753,98.12214073,78
25,21,45276,38.01782274,65
644,13,45092,44.3287057,41
296,24,45476,15.87769727,109
727,24,45351,92.37932956,92
841,22,45483,17.23691359,57
345,19,45456,86.46996733,63
402,14,44757,132.8909832,102
989,2,45599,117.8340657,124
575,14,45230,140.0356597,36
921,17,44880,73.96750169,43
937,7,45450,75.07688343,34
200,8,45138,63.61702128,46
379,14,45191,57.15741212,68
36,13,45655,43.02492024,119
545,14,44735,40.01018849,116
502,8,45308,58.84574468,45
602,17,44970,75.57549086,72
57,9,45206,96.90542952,99
532,6,45299,129.9455377,28
969,18,45179,134.5596024,80
788,8,45012,69.9787234,89
576,11,45761,36.92674843,110
168,25,45188,58.89636932,32
385,24,45107,28.86854049,22
417,12,45569,136.9755609,108
889,20,45522,65.39407086,113
825,6,45072,95.47019098,104
389,9,44866,30.28294672,68
871,4,44757,92.86913335,88
537,12,44744,87.84302277,104
61,8,45713,81.11170213,78
802,7,45369,29.74744438,59
6,11,45268,43.0812065,71
470,22,44814,55.62822113,75
